id,answer
CORP-TAX-011,"Ja, Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied können in Österreich nach dem Abgrenzungsprinzip des Steuerrechts (Abgrenzungsprinzip des § 1 Abs 1 KStG) abzugsfähig sein, wenn die Beteiligung an den wirtschaftlichen Erträgen des Gruppenmitglieds maßgebend ist und die Abschreibung im Sinne des Abgrenzungsprinzips erfolgt.

(Note: This answer assumes that the given information refers to Austrian corporate income tax law. The applicability of this answer to other types of taxes or specific factual situations may vary.)"
CORP-TAX-012,"Bei der Steuerbehandlung einer Dividende einer ausländischen EU-Tochtergesellschaft mit einer Beteiligung von mindestens 15 % und einer Halteperiode von mindestens zwei Jahren handelt es sich um eine Dividende aus EU-Ländern, die gemäß Artikel 9 des Richtlinienpakets EU-Gesamteinkommensteuer (EU-Dividendentaxis) steuerbefreit ist. Somit ist keine österreichische Rechtsnorm anwendbar. (No Austrian law applies, as the dividend from an EU company with a minimum 15% shareholding and a holding period of at least two years is tax-exempt according to Article 9 of the EU Consolidated Tax System (EU Dividend Tax Directive).)"
CORP-TAX-013,"Die Beteiligungsbefreiung nach § 10 KStG und das Abzugsverbot für Lizenzgebühren nach § 12 Abs. 1 Z 10 KStG können gleichzeitig auf den gleichen Konzern anwendbar sein, da die Beteiligungsbefreiung für die Einkünfte aus Beteiligungen an Unternehmensbeteiligungen gilt, während das Abzugsverbot für Lizenzgebühren für die Einkünfte aus Urheberrechten und Lizenzgebühren anwendbar ist. Somit handelt es sich um zwei unterschiedliche Steuereinkommen."
CORP-TAX-014,"Um eine internationale Schachtelbeteiligung (engl. ""International Fiscal Leasing"") zugriffen zu können, muss eine Reihe von Voraussetzungen erfüllt sein:

1. Es muss ein Leasingvertrag zwischen dem Eigner und dem Mieter bestehen.
2. Der Leasingvertrag muss in einem anderen Steuerstaat abgeschlossen sein als der Steuerort des Eigners.
3. Der Leasingvertrag muss eine wirtschaftliche Tätigkeit des Mieters in dem Steuerstaat des Mieters ermöglichen.
4. Der Leasingvertrag muss die Möglichkeit bieten, dass der Eigner die Steuern im Steuerstaat des Eigners auf die Leasingvermögenswerte anwendet.
5. Der Leasing"
CORP-TAX-015,"Internationales Beteiligungsvermögen, das durch Veräußerung realisiert wird, wird gemäß Österreichischem Abkommen über die Steuerbehandlung von doppelter Steuerlast (Doppelbesteuerungsabkommen, DBA) zwischen Österreich und dem jeweiligen Staat behandelt. In der Regel wird das Veräußerungsgewinn aus solchen Beteiligungen nach dem DBA von der Veräußerungspartei und Österreich geteilt.

(International assets, which are sold as participations, are generally treated in accordance with the Austrian Tax Treaty on the Elimination of Double Taxation (DBA) between Austria and the relevant state. In principle, the capital gain from such participations is taxed for the selling party and Austria.)"
CORP-TAX-016,"Fremdfinanzierungszinsen, die für den Erwerb einer steuerbefreiten Beteiligung aufgebracht werden, können unter bestimmten Bedingungen als Betriebsausgabe abgesetzt werden. Dazu muss die Fremdfinanzierung zur Erreichung des wirtschaftlichen Zieles des Unternehmens beitragen und die Beteiligung muss in der Regel die Kriterien des § 24 Abs. 1 KStG erfüllen. (Nach § 24 Abs. 3 KStG sind Fremdfinanzierungszinsen allerdings nicht abzugsfähig, wenn sie auf die Finanzierung von Steuern oder sonstigen Aufwendungen für die Beteiligung selbst entfallen.)"
CORP-TAX-017,"Der Unterschied zwischen § 11 und § 12 KStG betrifft den Betriebsausgabenabzug. While § 11 KStG (Betriebsausgaben-Abschreibung) regelt die Abschreibung von Betriebsausgaben für festsesshafte Vermögenswerte, § 12 KStG (Betriebsausgaben-Ermäßigung) gewährt eine Ermäßigung für Betriebsausgaben, die nicht abschreibbar sind. In Summe kann man sagen, dass § 11 KStG für festsesshafte Vermögenswerte und § 12 KStG für unabschreibbare Betriebsausgaben gilt."
CORP-TAX-018,"Ja, freiwillige Spenden zu gemeinnützigen Zwecken sind in Österreich grundsätzlich steuerlich abzusprengen. Dieser Steuerabschlag regelt das Bundes-Abgabenrecht im Rahmen des Spendenabschlags (§ 3 Abs 1 Z 10 EStG)."
CORP-TAX-019,"(a) EU-Geldbußen sind in der Regel nicht abzugsfähig, da sie nicht als reguläre Geschäftsausgaben angesehen werden.

(b) Spenden an begünstigte Empfänger können in bestimmten Fällen steuerlich abgezogen werden, wenn die GmbH eine gültige Spendenbescheinigung erhält und die Spendensumme nicht über den jährlichen Spendenlimit überschreitet.

(c) Die Aufsichtsratsvergütung ist in der Regel als Betriebsausgabe abzusprechen, allerdings kann die Höhe der Vergütung an den tatsächlichen Leistungen des Aufsichtsrats orientiert sein.

(d) Lizenzgebühren an konzernzugehörige Gesellschaften mit 8 %"
CORP-TAX-020,"Lizenzgebühren, die innerhalb eines Konzerns an eine konzernzugehörige Gesellschaft entrichtet werden, sind in der Regel nicht abzugsfähig, wenn sie für den Erwerb von Nutzungsrechten an intangiblen Gütern, wie Patenten, Marken oder Urheberrechten, abgetreten werden und die betreffenden Rechte ausschließlich innerhalb des Konzerns genutzt werden. (Rechtsgrundsätze des Abzugsrechts)"
CORP-TAX-021,"Die Gewinnermittlung bei rechnungslegungspflichtigen Körperschaften erfolgt gemäß der Umsatzabschätzungsmethode (Umsatzabschätzung) und der Ertragsabschätzungsmethode (Ertragsabschätzung), je nach Größe des Unternehmens und der Art der Tätigkeit. Die genaue Vorgehensweise ist in den Richtlinien für die Erstellung von Jahresabschlüssen (Richtlinien) geregelt. (Referenz: Richtlinien für die Erstellung von Jahresabschlüssen)"
CORP-TAX-022,"Bei der Bildung einer Gruppe durch die Erwerbung von 60 % Anteilen einer anderen GmbH durch eine dritte, unbeteiligte GmbH müssen folgende Aspekte der §§ 7–12 KStG geprüft werden:

1. Prüfung der Kontrolle: Die erwerbende GmbH muss nach den Kriterien der Kontrolle (§ 7 KStG) die Führung der erworbenen GmbH übernehmen.
2. Prüfung der wirtschaftlichen Einheit: Es muss eine wirtschaftliche Einheit zwischen den beiden GmbHs bestehen (§ 8 KStG).
3. Prüfung der gemeinsamen Verwaltung: Es muss eine gemeinsame Verwaltung der GmbHs stattfinden (§ 9 KStG"
CORP-TAX-023,"Bei einer GmbH, die in einem Verlustjahr wiederum Gewinn erzielt, muss die Verlustausgleichung aus dem Verlustjahr berücksichtigt werden. In der Regel ist eine Anrechnung des Verlustes auf Gewinnschüsse aus dem Gewinnjahr möglich (§ 24 Abs 1 KStG). Außerdem muss die Umsatzmargebesteuerung (§ 24a KStG) berücksichtigt werden, wenn die Umsatzmargebesteuerungspflichtig ist. In bestimmten Fällen kann eine Verlustausgleichung über mehrere Jahre erfolgen (§ 24 Abs 2 KStG)."
CORP-TAX-024,"Der Gewinnermittlungszeitraum ist die Periode, in der der Gewinn bestimmt wird. Regelmäßig handelt es sich um das Kalenderjahr oder das Fiskaljahr. In bestimmten Fällen kann der Gewinnermittlungszeitraum durch Rechtsvorschriften oder Vertrag bestimmt oder abgewichen werden. (Namensloser Hinweis: Steuergesetzbuch, allgemeine Bestimmungen)"
CORP-TAX-025,"Einlagen und Beiträge von Gesellschaftern bei der Einkommensteuer-Ermittlung werden in der Regel als persönliche Ausgaben des Gesellschafters behandelt, soweit sie nicht im Rahmen der Gesellschaftstätigkeit anfallen. Die Kosten der Gesellschaftsbeteiligung (§ 1 Abs 1 KStG) können jedoch in bestimmten Grenzen als Ausgaben des Gesellschafters gewidmet werden. Die genauen Regeln sind in der Abgrenzung von persönlichen und gesellschaftlichen Ausgaben geregelt. (Richtlinien-Rechnungswesen, OEStG, § 13 Abs 1 und 2)"
CORP-TAX-026,"Der Verlustabzug gemäß § 8 Abs. 4 Z 2 lit. b KStG ist nicht auf 75 % begrenzt, wenn die Betriebsausgaben des Verlustbringenden Betriebes für die berechneten Steuereinnahmen des Verlustträgers mindestens 50 % ausmachen. (Rechtsgrundsatz)"
CORP-TAX-027,"Um eine finanzielle Verbindung im Sinne des § 9 KStG (Abgabenordnung) zu bestehen, ist eine Beteiligungsquote von mindestens 10 % erforderlich. Dies gilt für den Eigner oder den Gesellschafter einer Kapitalgesellschaft sowie für den Führer einer Personengesellschaft. In der Regel handelt es sich um die Quote an Stammkapital."
CORP-TAX-028,"Um eine Steuerbindung zwischen einem österreichischen Steuerpflichtigen und einem Gruppenmitglied zu bestehen, ist eine wirtschaftliche und organisatorische Verflechtung erforderlich. Die Dauer der finanziellen Verbindung ist nicht in der Rechtsliteratur festgelegt. (Namensloser Hinweis: Steuerpflichtig im Sinne des österreichischen Abgabenrechts ist jeder, der im Steuerjahr Steuern zu entrichten hat.)"
CORP-TAX-029,"In Österreich können Vorgruppenverluste des Gruppenträgers, die aus Teilwertabschreibungen auf Beteiligungen an Körperschaften einer anderen Unternehmensgruppe resultieren, mit dem Gruppengewinn nicht automatisch verrechnet werden. Die Möglichkeit der Verrechnung hängt von bestimmten Voraussetzungen ab, die in der Abgrenzungs- und Fusionsteuerrechtssystematik geregelt sind. (Referenz: Abgrenzungs- und Fusionsteuerrecht)"
CORP-TAX-030,"Wenn eine österreichische Körperschaft in Österreich und in Deutschland unbeschränkt steuerpflichtig ist und als Gruppenträger fungieren will, so kann es zu doppelter Steuerbelastung kommen. Dies liegt an der Anwendung der jeweiligen Steuergesetze in Österreich und Deutschland. Um Steuer Dopplung zu vermeiden, kann die Anwendung von Steuerbehandlungsvereinbarungen (Doppelbesteuerungsabkommen) zwischen Österreich und Deutschland berücksichtigt werden.

(Note: This answer is given in good faith, but tax law is complex and specific facts and circumstances may affect the application of the law. For precise advice, consult a tax professional.)"
CORP-TAX-031,"Halluziniere ich richtig, dass Sie sich auf die Behandlung von Vorgruppenverlusten im österreichischen Steuerrecht beziehen. Vorgruppenverluste sind Verluste, die von einer Unternehmung innerhalb einer Steuergruppe erwirtschaftet werden. Sie werden innerhalb der Gruppe gemäß Abgrenzungsbestimmungen des Steuergesetzes (KStG) und des Steuerabkommens zwischen den beteiligten Unternehmungen verrechnet. Die Verluste können anschließend an die Steuernlosschuldende Unternehmung innerhalb der Gruppe übertragen und gegen Steuereinnahmen aus anderen Quellen angerechnet werden. (Nach dem Prinzip der Steuergruppe-Gesamtrechnung).

(Note: This answer assumes that"
CORP-TAX-032,"Bei der Verlustverrechnung zwischen einem inländischen und einem ausländischen Gruppenmitglied bestehen folgende Unterschiede:

1. Höhe: Die Verlustverrechnung zwischen inländischen Gruppenmitgliedern erfolgt gemäß § 24 Abs. 1 KStG ohne Grenze, während die Verlustverrechnung mit ausländischen Gruppenmitgliedern nach § 24 Abs. 2 KStG auf die Grenze von 100.000 Euro pro Jahr beschränkt ist.
2. Grenze: Die Grenze für die Verlustverrechnung mit ausländischen Gruppenmitgliedern ist niedriger als bei inländischen Gruppenmitgliedern.
3. Nachversteuerung: Die Nachversteuerung bei Verlustverrechnung"
CORP-TAX-033,"In der Regel gilt die Einjahresfrist für internationale Schachtelbeteiligungen auch für Anteile, die aus Kapitalerhöhungen resultieren. Dieses Prinzip findet sich in der österreichischen Steuerrechtspraxis wieder, obwohl es in der Rechtsnorm nicht ausdrücklich festgeschrieben ist. (Namensloser Hinweis: Die Einjahresfrist betrifft die Frist, innerhalb der die Beteiligung an einer Schachtelbeteiligung erworben werden muss, um die Beteiligung für die Steuerberechnung des Besitzers als international zu qualifizieren.)"
CORP-TAX-034,"Bei der Veräußerung einer internationalen Schachtelbeteiligung durch eine Körperschaft, bei der Vorjahresverluste bestehen, sind die Regeln des Abgrenzungsgesetzes (Abg.G) und des Körperschaftsteuergesetzes (KStG) von Bedeutung. Insbesondere gilt die Regelung des Abgrenzungsgesetzes über die Abgrenzung von Kapitalerträgen (Abg.G, § 3 Abs 1a) und die Regelung des Körperschaftsteuergesetzes über die Verlustausgleichung (KStG, § 33a Abs 1).

(Note: This answer is based on the current Austrian tax law and may be subject to change. Always consult a tax advisor for specific situations.)"
CORP-TAX-035,"Eine Beteiligung an einer deutschen GmbH mit einem Stimmrechtsanteil von 8 % weist in der Regel keinen Anspruch auf die internationale Schachtelbegünstigung nach österreichischem Steuerrecht aus. Die Dividende, die aus dieser Beteiligung erzielt wird, ist jedoch im Allgemeinen steuerpflichtig und wird im Rahmen des Doppelbesteuerungsabkommens zwischen Österreich und Deutschland im Prinzip progressiv nach dem Einkommensteuergesetz Österreich (KStG) besteuert.

(Note: This answer assumes that the individual holding the 8% stake is an Austrian taxpayer. The situation may be different for non-resident taxpayers.)"
CORP-TAX-036,"Die Option zur Steuerwirksamkeit einer Schachtelbeteiligung beim konzerninternen Weiterverkauf in Rahmen einer Umgründung kann die Steuerpflicht des Veräußerers vermindern, indem sie die Verrechnung des Verkaufspreises mit dem Marktpreis des Tangible Net Assets (TNA) des Verkaufsgegenstands ermöglicht. Dadurch kann der Veräußerer eine geringere Verlustrealisierung erzielen und die Steuern auf die Verlustrealisierung reduziert werden.

Rechtsquelle: OEStG, insbesondere § 23 (2) und (3), sowie die Rechtsprechung des Finanzministeriums (BMI) und des Finanzgerichtshofs (FGH)."
CORP-TAX-037,"Gewinnanteile aus ausländischen Schachtelbeteiligungen sind nach österreichischem Steuerrecht gemäß Abkommen über Steuervermeidung und Steuerhilfe (Doppelbesteuerungsabkommen, DBA) zwischen Österreich und dem jeweiligen Staat steuerpflichtig, wenn die Beteiligung an der ausländischen Gesellschaft nicht in der Regelung über die Nichtbesteuerung von Dividenden (§ 10 KStG) oder anderen Steuerbefreiungen beruht. Insbesondere, wenn die Beteiligung an der ausländischen Gesellschaft nach dem DBA nicht von der Steuerpflicht befreit ist, muss der Gewinn an den österreichischen Steuerbehörden melde- und abrechnungspflichtig gemeldet und abgerech"
CORP-TAX-038,"Körperschaftsspezifische Aufwendungen, die nach § 11 Abs. 1 KStG als Betriebsausgaben anerkannt werden, umfassen beispielsweise:

1. Löhne und Gehälter für angestellte und freiberufliche Mitarbeiter
2. Miete und Gebühren für angemietete Räumlichkeiten
3. Strom, Gas, Wasser und Abwasserabgaben
4. Telefon- und Telefaxkosten
5. Versicherungsprämien
6. Werbungskosten
7. Reiselagekosten
8. Materialkosten
9. Reparatur- und Wartungskosten
10. Abschreibungen von Anlagegut

(Hinweis: Die Aufzählung ist nicht vollständig, es gelten"
CORP-TAX-039,"Nach § 12 Abs. 1 KStG (Österreichisches Abgabenrecht) Betriebsausgaben nicht abzugsfähig sind, soweit sie für privaten Gebrauch bestimmt waren oder für Vergnügen oder Unterhaltung aufgebracht wurden. Zudem sind Ausgaben für Strafen, Zinsen, Steuern und Abgaben, Ausgaben für Werbung, Werbungsmittel und Werbeaufträge sowie Ausgaben für Geschenke und Zuwendungen nicht abzugsfähig."
CORP-TAX-040,"Zinsen für konzerninterne Beteiligungsfinanzierungen sind nicht abzugsfähig, wenn sie an den Grenzen des Zinsabschlags liegen und die Forderung aus wirtschaftlicher Hinsicht nicht fremdfinanziert ist. (Rechtsquelle: EStG § 13 Abs. 1, 3)

(Translation: Interest on intra-group financing for participations is not tax-deductible if they reach the limits of the interest deduction and the claim is not financed by third parties from an economic perspective.)"
CORP-TAX-041,"Der Gewinn aus einem abweichenden Wirtschaftsjahr wird in dem Veranlagungsjahr erfasst, in dem die Einkünfte aus dem betreffenden Wirtschaftsjahr verrechnet werden müssen (nach Präcedenz).

(Rechtsgrundsätze der Steuerrechtspraxis)"
CORP-TAX-042,"Die Einkommen einer Körperschaft werden gemäß Abgrenzungs- und Einkommensteuergesetz (AEIG) berechnet, indem das Einkommen aus allen wirtschaftlichen Betätigungen des Unternehmens ermittelt und die nach § 1 AEIG vorgesehenen Abzüge subtrahiert werden. Hierbei sind insbesondere Abzüge für Gewinnabschreibungen, Steuern und Zinsaufwendungen vorgesehen."
CORP-TAX-043,"Die Normen der §§ 7 bis 12 Gesetz über den Steuerstilf (KStG) sind für die Überleitung vom Handelsbilanzgewinn zur Steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH relevant. Hierbei handelt es sich insbesondere um die Regelungen in § 7 KStG (Steuerpflichtiges Einkommen), § 8 KStG (Gewinn aus Veräußerung von Anteilen an Gesellschaften), § 9 KStG (Gewinn aus Veräußerung von Anteilen an Gesellschaften mit beschränkter Haftung), § 10 KStG (Gewinn aus Veräußerung von Anteilen an Gesellschaften mit unbeschränkter Haftung), § 11 KStG ("
CORP-TAX-044,"Ja, die Art der Einkommensverwendung kann Einfluss auf die Einkommensermittlung haben, da bestimmte Arten der Einkommensverwendung, wie z.B. Ausschüttungen oder Entnahmen aus Kapitalanlagen, durch bestimmte Steuervorschriften (z.B. Kapitalertragsteuergesetz) geregelt sind und somit die Einkommensermittlung beeinflussen können."
CORP-TAX-045,Eine Kapitalgesellschaft kann ihre Verlustvorträge nur bis zum Betrag des jeweiligen Jahresgewinns verrechnen (Präkation). Die Regelung findet sich in dem Prinzip der Steuerliche Jahresabschlüssigkeit (§ 1 Abs 1 KStG).
CORP-TAX-046,"Beide Regelungen betreffen Steuereinkommen aus Veräußerung von Beteiligungen. Beim Mantelkauf handelt es sich um die Veräußerung von Beteiligungen an einer Gesellschaft, die in einem bestimmten Zeitraum erworben wurden. Beim Verlust von Verlustvorträgen bei Ausscheiden aus einer Gruppe handelt es sich um den Verlust von Verlustvorträgen, der bei der Ausgliederung oder Auflösung einer Gruppe entsteht.

Die Gemeinsamkeit besteht darin, dass es sich um Veräußerungen von Beteiligungen handelt. Die Unterschiede liegen in der Art der Veräußerung und dem Ursprung des Verlustes. Beim Mantelkauf handelt es sich um eine freiwill"
CORP-TAX-047,"Nach dem österreichischen Steuerrecht kann eine Körperschaft, die in der Folge eines Mantelkaufs ihre Unternehmung übertragen hat, ihre Verluste in der Regel nicht mehr nutzen. Dies gilt insbesondere für die Verluste, die in der Regelfrist nach dem Mantelkauf entstanden sind. Eine Ausnahme bilden die Verluste, die in der vorhergehenden Fiskalperiode erwirtschaftet wurden und die bei der Berechnung des Verlustesausgleichs berücksichtigt werden. (Rechtsgrundsätze: Mantelkauf, Verlustausgleich)"
CORP-TAX-048,"Rückvergütungen, die von Erwerbs- und Wirtschaftsgenossenschaften an ihre Mitglieder ausgeschüttet werden und dem Ertrag aus der Genossenschaftstätigkeit entsprechen, gelten als Einkommensverwendung im Sinne des österreichischen Abgabenrechts. (Rechtsquelle: Einkommensteuergesetz, allgemeine Besteuerung, § 2 Abs 1 Z 11)"
CORP-TAX-049,"Wenn ein ausländisches Gruppenmitglied die österreichische Unternehmensgruppe verlässt und zuvor in Ausland zugerechnete Verluste noch nicht verrechnet wurden, so kann es zu Steuerfolgen kommen. Die Verluste müssen in der Regel nach dem Prinzip der Wirkungsverlagerung (Princip der Wirkungserstreckung) in das Steuerjahr des Auslands, in dem das Unternehmen verlassen wurde, verrechnet werden. Danach kann die österreichische Unternehmensgruppe die Verluste in Österreich verrechnen, sofern die Bedingungen des Abzugsbestimmungen des Abgrenzungsgesetzes (Abg. OEStG) erfüllt sind.

(Nach dem Prinzip der Wirkungsver"
CORP-TAX-050,"Die Unternehmensgruppe bietet im österreichischen Steuerrecht im Vergleich zur isolierten Besteuerung den Vorteil der Steuernenkonsolidierung, wodurch die Gewinne und Verluste der einzelnen Unternehmen miteinander verrechnet und die Steuern auf Unternehmensniveau berechnet werden. Dadurch kann ein effizienteres Steuermanagement und eine bessere Steuerrisikoabschirmung erreicht werden. (Rechtsnorm: Allgemeines Steuerrecht, insbes. § 24 Abs 1 KStG)"
CORP-TAX-051,"Die Bestimmungen des Steuergesetzes (KStG) für eine Unternehmensgruppe mit inländischem Gruppenträger, profitabler Tochter im Inland, Verlusttochter im Inland (mit Vorgruppen verlorenen) und Verlusttochter in der EU regeln in folgender Weise:

1. Die in § 7 KStG beschriebene Gruppengliederung und die Bestimmungen zur Gruppenumwandlung gelten.
2. Die in § 8 KStG geregelte Gruppenabsatzsteuer ergibt sich für den inländischen Gruppenträger und die profitablen Tochter.
3. Die in § 9 KStG geregelte Gruppenabsatzsteuerausgleichung gilt für die Verlusttochter im Inland.
4. Die"
CORP-TAX-052,"Ja, eine Beteiligungsgemeinschaft (Vereinbarte Führungs- und Koordinationsgesellschaft, VFG) kann als Gruppenträger fungieren, wenn die Bedingungen des § 1 Abs 1a EStG erfüllt sind. Dazu muss die VFG mindestens 95 Prozent der Gesamteinnahmen der Gruppengesellschaften erzielen und die Gruppemitglieder mindestens 75 Prozent der Gesamteinnahmen der gesamten Gruppengesellschaften erwirtschaften."
CORP-TAX-053,"Ja, für die Steuerfreiheit inländischer Beteiligungserträge gilt in Österreich eine Mindestbeteiligungsquote von mindestens 10 Prozent an der Gesamtheit der Stimmrechte in der betreffenden Gesellschaft (§ 24 Abs 1 KStG). Außerdem muss die Beteiligung mindestens ein Jahr gehalten werden (§ 24 Abs 2 KStG)."
CORP-TAX-054,"Die 'Option zur Steuerwirksamkeit' ist ein Rechtskonstrukt im österreichischen Steuerrecht, mit dem der Betroffene die Wahl zwischen zwei unterschiedlichen Steuerfolgen treffen kann, die sich in der Regel in ihrem Nachteil für den Steuerpflichtigen befinden. Die Option wird üblicherweise in Verbindung mit Steuerplanung und Steueroptimierung genutzt. Sie wird durch eine entsprechende Rechnungsführung und angemessene Buchhaltung belegt und muss dem Finanzamt mitgeteilt werden. (N.B.: Die genauen Regelungen variieren je nach Steuertyp und konkreter Situation, z.B. § 11a EStG für die Option zur Steuerwirksamkeit bei Kapitalerträgen.)"
CORP-TAX-055,"Die Sitzverlegung einer österreichischen Tochtergesellschaft ins Ausland kann die Lage stiller Reserven verändern. Wenn die stillen Reserven aus Steuergründen entstanden sind, kann die internationale Schachtelbeteiligung dazu führen, dass diese Reserven nicht mehr als stilles Kapital angesehen werden und möglicherweise Steuern neu entstehen. Es empfehlenswert, Beratung durch Steuerberater in Österreich und dem Zielland in Anspruch nehmen zu lassen. (Rechtsnormen: Abkommen über Doppelbesteuerung, nationales Steuerrecht des Ziellandes)"
CORP-TAX-056,"(a) Bei Zinsen für Fremdfinanzierung einer Beteiligung, wenn der Verkäufer konzernfremd ist, erfolgt die Steuerbehandlung nach den Regeln des internationalen Steuerrechts, insbesondere nach den Regeln des Doppellastprinzips (z.B. Art. 11 AEStG).

(b) Bei Zinsen für Fremdfinanzierung einer Beteiligung, wenn der Verkäufer die Muttergesellschaft ist, erfolgt die Steuerbehandlung nach den Vorschriften des österreichischen Steuerrechts, insbesondere nach den Bestimmungen über Intragugeschäfte (z.B. § 9 Abs 1 KStG)."
CORP-TAX-057,"Bei nur teilweise steuerpflichtigen Körperschaften (z.B. Genossenschaften) gilt eine Einschränkung des Betriebsausgabenabzugs. Sie können nur die Betriebsausgaben absetzen, die mit der Steuerpflichtigkeitsgrenze überschreiten. (Umsatz im Vorjahr über 7.125 Euro) (Rechtsquelle: § 1 Abs 1 KGStG in Verbindung mit § 1 Abs 2 KGStG)"
CORP-TAX-058,"Die Einschränkung für den Betriebsausgabenabzug bei einer Körperschaft, die nur teilweise steuerpflichtig ist, besteht darin, dass die Betriebsausgaben nur bis zur Größe der steuerpflichtigen Einkünfte abgesetzt werden können. (Rechtsquelle: Einkommensteuergesetz, allgemeine Bestimmungen, § 1 Abs 1 KStG)"
