id,instruction,input,output
JWR_2004150011_20040226X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Beschwerdeführerin ist eine Versicherungsgesellschaft. Den von ihr in der Körperschaftsteuererklärung ausgewiesenen Gewinn erhöhte das Finanzamt bei Erlassung des Körperschaftsteuerbescheides 2001 im Hinblick auf die gesetzlich normierte Beschränkung der steuerlichen Abzugsfähigkeit der Rückstellung für noch nicht abgewickelte Versicherungsfälle um den Betrag von 2,146.992,89 Euro und der Stornorückstellung um den Betrag von 69.038,89 Euro, wobei ein Betrag von 1,339.610,44 Euro auf die Nachversteuerung der zum 31. Dezember 2000 ausgewiesenen Rückstellung entfiel (§ 15 Abs 3 und § 26a Abs 12 KStG idF Budgetbegleitgesetz 2001, BGBl I 142/2000 ). Die Beschwerdeführerin ist eine Versicherungsgesellschaft. Den von ihr in der Körperschaftsteuererklärung ausgewiesenen Gewinn erhöhte das Finanzamt bei Erlassung des Körperschaftsteuerbescheides 2001 im Hinblick auf die gesetzlich normierte Beschränkung der steuerlichen Abzugsfähigkeit der Rückstellung für noch nicht abgewickelte Versicherungsfälle um den Betrag von 2,146.992,89 Euro und der Stornorückstellung um den Betrag von 69.038,89 Euro, wobei ein Betrag von 1,339.610,44 Euro auf die Nachversteuerung der zum 31. Dezember 2000 ausgewiesenen Rückstellung entfiel (Paragraph 15, Absatz 3 und Paragraph 26 a, Absatz 12, KStG in der Fassung Budgetbegleitgesetz 2001, Bundesgesetzblatt Teil eins, 142 aus 2000,). In der Berufung wandte sich die Beschwerdeführerin gegen die vom Finanzamt vorgenommene Erhöhung des erklärten Gewinnes. Zur Begründung wurde ausgeführt, die Bestimmungen des § 15 Abs 3 KStG und des § 26a Abs 12 KStG seien gleichheitswidrig. Es wurde u. a. vorgebracht, durch die Regelung des § 15 Abs 3 KStG nehme der Gesetzgeber innerhalb der Rückstellungen Differenzierungen hinsichtlich der Laufzeit vor. Während er bei allen anderen Rückstellungsarten, die der 80%-Regel unterlägen, eine Einzelbetrachtung bei der Bestimmung der Laufzeit am Bilanzstichtag vorsehe, solle offenbar bei Rückstellungen für noch nicht abg",; KStG 1988 §15 Abs3 idF 2000/I/142
JWR_2010150204_20110224X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Aus der Beschwerde und dem in Kopie vorgelegten angefochtenen Bescheid ergibt sich folgender Sachverhalt: Die Beschwerdeführerin ist eine - mit Gesellschaftsvertrag vom 29. September 1998 gegründete - GmbH. Sie ermittelte den Gewinn nach einem abweichenden Wirtschaftsjahr mit Bilanzstichtag 30. Juni. Ihre Gesellschafter waren Mag. M und die Consulting GmbH. Geschäftsführer der Beschwerdeführerin waren Klaus K und Mariell K. Mit 21. April 2000 schied Mag. M als Gesellschafter aus und trat die W-Treuhand GmbH als Gesellschafter ein. Gesellschafter wurden auch Klaus K und Mariell K. Mit 20. Juni 2000 schied die W-Treuhand GmbH als Gesellschafterin wiederum aus. Eine Außenprüfung traf folgende Feststellungen: Die Beschwerdeführerin, Mag. M und die Consulting GmbH hätten mit Vertrag vom 30. September 1998 (einen Tag nach Gründung der Beschwerdeführerin) die Vereinbarung über eine ""bedingt rückzahlbare Einlage"" des Mag. M in Höhe von 5 Mio S in die beschwerdeführende GmbH geschlossen. Die Einlage solle zur Abdeckung von Verlusten, insbesondere solchen im Forderungsbestand der Beschwerdeführerin, dienen. Weiters sei eine ""Besserungsvereinbarung"" geschlossen worden, wonach der durch Verluste geminderte Buchwert der genannten Einlage - diese sei in der Buchführung der Beschwerdeführerin gesondert auszuweisen - in weiterer Folge aus Gewinnen der Beschwerdeführerin (nämlich 80% jedes Jahresüberschusses) aufzufüllen sei. Gleichzeitig sei vereinbart worden, dass diese Einlagezusage des Mag. M mit Privatforderungen des Mag. M, die sich daraus ergäben, dass Mag. M aus seinem Privatvermögen Darlehen an Gesellschaften vergeben habe, an denen er direkt oder indirekt beteiligt sei, erfüllt werde. Es sei dies eine Forderung im Nominale von 1 Mio S an die F&M GmbH, an welcher Mag. M zu 60% beteiligt sei. Es sei dies weiters die Forderung im Nominale von 2,96 Mio S an die APS GmbH, einer 100%igen Tochter der F&M GmbH. Tatsächlich seien die beiden Forderungen des Mag. M mit 30. Septembe",; EStG 1988 §4 Abs1; EStG 1988 §6 Z14 litb; KStG 1988 §8 Abs1
JWR_2005130122_20101215X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die mitbeteiligte GmbH teilte dem Finanzamt mit Schreiben vom 25. Juli 2001 mit, ihr Unternehmen sei seit Mitte 2000 stillgelegt. Es sei beabsichtigt, unter Ausschaltung eines gerichtlichen Insolvenzverfahrens einen Kompromiss mit den Gläubigern zu finden und die Gesellschaft danach zu liquidieren. Umsatzsteuervoranmeldungen würden daher nicht mehr abgegeben. In der Körperschaftsteuererklärung für das Jahr 2001 führte die Mitbeteiligte einen ""Sanierungsgewinn"" und einen den Gewinn weit übersteigenden Gesamtverlustvortrag an. Das Finanzamt berücksichtigte im Bescheid über die Körperschaftsteuer 2001 nur unter dem Gesamtbetrag der Einkünfte liegende Verluste aus den vorangegangenen Jahren und stützte sich dabei auf § 2 Abs. 2b Z 2 EStG 1988. Das Finanzamt berücksichtigte im Bescheid über die Körperschaftsteuer 2001 nur unter dem Gesamtbetrag der Einkünfte liegende Verluste aus den vorangegangenen Jahren und stützte sich dabei auf Paragraph 2, Absatz 2 b, Ziffer 2, EStG 1988. In ihrer Berufung dagegen führte die Mitbeteiligte aus, der Gewinn des Jahres 2001 stamme aus den außergerichtlichen Nachlässen von Banken im Zusammenhang mit der beabsichtigten Liquidation des Unternehmens. Der vom Finanzamt vorgenommenen Kürzung der Verlustvorträge stehe § 2 Abs. 2b Z 3 EStG 1988 entgegen. Es liege keine Sanierung im klassischen Sinn vor, weil die Nachlässe nicht zum Zwecke der Betriebsfortführung, sondern zur Ermöglichung der Liquidation des überschuldeten Unternehmens gewährt worden seien. Die Nachlässe seien unter ""Liquidationsgewinn"" zu subsumieren. In ihrer Berufung dagegen führte die Mitbeteiligte aus, der Gewinn des Jahres 2001 stamme aus den außergerichtlichen Nachlässen von Banken im Zusammenhang mit der beabsichtigten Liquidation des Unternehmens. Der vom Finanzamt vorgenommenen Kürzung der Verlustvorträge stehe Paragraph 2, Absatz 2 b, Ziffer 3, EStG 1988 entgegen. Es liege keine Sanierung im klassischen Sinn vor, weil die Nachlässe nicht zum Zwecke der Betriebsfortf",; EStG 1988 §2 Abs2b Z3 idF 2000/I/142; KStG 1988 §19
JWR_2021150053_20221117L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Revisionswerberin, eine Privatstiftung gemäß § 1 Abs. 1 PSG, veräußerte am 28. März 2008 100% der Aktien an der MI AG an die R S.A. (British Virgin Islands). Die stillen Reserven aus der Veräußerung wurden auf eine Rücklage gemäß § 13 Abs. 4 KStG 1988 übertragen. Am 28. Jänner 2009 erwarb die Revisionswerberin 100% der Anteile an der F GmbH. Mit Beschluss vom selben Tag wurde eine ordentliche Kapitalerhöhung von 35.000 € auf 1.000.000 € durchgeführt und ein Agio in Höhe von 10.200.000 € zugesagt. Die Revisionswerberin übertrug gemäß § 13 Abs. 4 KStG 1988 die stillen Reserven aus der Veräußerung der MI AG in Höhe von 11.169.687 € auf die Anschaffungskosten der F GmbH inklusive des Agios. Die Revisionswerberin, eine Privatstiftung gemäß Paragraph eins, Absatz eins, PSG, veräußerte am 28. März 2008 100% der Aktien an der MI AG an die R S.A. (British Virgin Islands). Die stillen Reserven aus der Veräußerung wurden auf eine Rücklage gemäß Paragraph 13, Absatz 4, KStG 1988 übertragen. Am 28. Jänner 2009 erwarb die Revisionswerberin 100% der Anteile an der F GmbH. Mit Beschluss vom selben Tag wurde eine ordentliche Kapitalerhöhung von 35.000 € auf 1.000.000 € durchgeführt und ein Agio in Höhe von 10.200.000 € zugesagt. Die Revisionswerberin übertrug gemäß Paragraph 13, Absatz 4, KStG 1988 die stillen Reserven aus der Veräußerung der MI AG in Höhe von 11.169.687 € auf die Anschaffungskosten der F GmbH inklusive des Agios. 2 Im Rahmen einer abgabenbehördlichen Prüfung erkannte das Finanzamt die Übertragung der stillen Reserven auf das Agio nicht an. Das Agio sei im Revisionsfall nicht geleistet worden, um im Zuge des Anteilserwerbs eine Wertdiskrepanz auszugleichen, sondern um eine bestehende nicht werthaltige Tochtergesellschaft der Privatstiftung mit Kapital auszustatten. Weiters sei mit Hilfe von „im Kreis geschickten“ Darlehen an verschiedene Gesellschaften, die zum Teil bei der F GmbH im selben Jahr wertberichtigt worden seien, das Agio binnen kurzer Zeit",EStG 1988 §12; KStG 1988 §13 Abs4
JWR_2010150111_20130627X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Rechtsvorgängerin der Beschwerdeführerin (im Folgenden als Beschwerdeführerin bezeichnet) erklärte in einem an das zuständige Finanzamt gerichteten Schreiben vom 30. Dezember 2002, dass ihr die R GmbH seit dem 1. Jänner 2002 als Organgesellschaft iSd § 9 KStG 1988 wirtschaftlich, organisatorisch und finanziell untergeordnet sei. Die Rechtsvorgängerin der Beschwerdeführerin (im Folgenden als Beschwerdeführerin bezeichnet) erklärte in einem an das zuständige Finanzamt gerichteten Schreiben vom 30. Dezember 2002, dass ihr die R GmbH seit dem 1. Jänner 2002 als Organgesellschaft iSd Paragraph 9, KStG 1988 wirtschaftlich, organisatorisch und finanziell untergeordnet sei. Im Körperschaftsteuerbescheid 2002 vom 7. Juli 2004 anerkannte das Finanzamt das Organschaftsverhältnis nicht. Die organisatorische Eingliederung habe im Jahr 2002 (noch) nicht vorgelegen. In ihrer gegen den genannten Bescheid gerichteten Berufung trat die Beschwerdeführerin dieser Beurteilung entgegen. Das Finanzamt verneine die organisatorische Eingliederung nur auf Grund der ""verspäteten Eintragung der Prokura (Anfang 2003) von Herrn Dr. (P)"". Obwohl die Erteilung der Prokura an den Geschäftsführer des Organträgers eindeutiges Indiz für das Vorliegen einer organisatorischen Eingliederung des Organs sei, gebe es noch andere Möglichkeiten, die organisatorische Eingliederung herzustellen. Im Beschwerdefall liege ein am 21. Dezember 2001 zwischen den Geschäftsführern der R GmbH und der Geschäftsführung der Beschwerdeführerin abgeschlossener ""Beherrschungsvertrag"" vor. Auch sei die organisatorische Eingliederung in den T Konzern, wie schon im Schreiben vom 25. Juli 2002 dargelegt, ""übliche Praxis und durch die Geschäftsordnung sichergestellt"". Im verwiesenen Schreiben vom 25. Juli 2002 wird ausgeführt, dass die organisatorische Eingliederung durch die ""insgesamt im (T Konzern) übliche Geschäftsordnung für die Geschäftsführung sichergestellt"" sei. Durch die Geschäftsordnung werde gewährleistet, dass in",; KStG 1988 §9 Abs2
JWR_2002130027_20060125X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Bei der beschwerdeführenden GmbH fand für die Jahre 1990 bis 1992 eine abgabenbehördliche Prüfung statt. Dabei stellte die Prüferin u.a. fest, dass die Beschwerdeführerin mit Kaufvertrag vom 18. Jänner 1990 die Grundstücke F.-Gasse 8, 10 und 12 von Johann H. zum Kaufpreis von S 6 Mio. erworben habe. Die drei Grundstücke habe Johann H. drei Tage vorher von Ilse B. zum Preis von S 2 Mio. gekauft. In beiden Fällen seien sowohl die gesamte vertragliche als auch die finanzielle Abwicklung von Rechtsanwalt Dr. X. durchgeführt worden. Bei der beschwerdeführenden GmbH fand für die Jahre 1990 bis 1992 eine abgabenbehördliche Prüfung statt. Dabei stellte die Prüferin u.a. fest, dass die Beschwerdeführerin mit Kaufvertrag vom 18. Jänner 1990 die Grundstücke F.-Gasse 8, 10 und 12 von Johann H. zum Kaufpreis von S 6 Mio. erworben habe. Die drei Grundstücke habe Johann H. drei Tage vorher von Ilse B. zum Preis von S 2 Mio. gekauft. In beiden Fällen seien sowohl die gesamte vertragliche als auch die finanzielle Abwicklung von Rechtsanwalt Dr. römisch zehn. durchgeführt worden. In Tz. 17 des Betriebsprüfungsberichtes vom 14. Juni 1994 wird ausgeführt, dass der Prüferin bei Prüfungsbeginn eine Kontrollmitteilung des FA Baden vorgelegen sei, wonach ""dieses Geschäft nur deswegen so dargestellt wurde, da Hr. (Johann H.) über große Verlustvorträge verfügt, wodurch die durch das Grundstücksgeschäft lukrierten Gewinne bei ihm zu keinerlei steuerlicher Belastung führen und daher das Geschäft als Scheingeschäft gem. § 23 BAO behandelt"" worden sei. In Tz. 17 des Betriebsprüfungsberichtes vom 14. Juni 1994 wird ausgeführt, dass der Prüferin bei Prüfungsbeginn eine Kontrollmitteilung des FA Baden vorgelegen sei, wonach ""dieses Geschäft nur deswegen so dargestellt wurde, da Hr. (Johann H.) über große Verlustvorträge verfügt, wodurch die durch das Grundstücksgeschäft lukrierten Gewinne bei ihm zu keinerlei steuerlicher Belastung führen und daher das Geschäft als Scheingeschäft gem. Paragraph 23",; KStG 1988 §8 Abs2
JWR_2025150078_20260204L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Der Revisionswerber wurde von einer Körperschaft öffentlichen Rechts (in der Folge: Trägerkörperschaft), einem regionalen Tourismusverband, am 24. November 2016 als Betrieb gewerblicher Art „Radweg X“ beim Finanzamt angemeldet. 2 Zur Vorgeschichte wird auf die Erkenntnisse des Verwaltungsgerichtshofes vom 5. Mai 2022, Ra 2021/15/0017, und vom 27. Mai 2025, Ra 2023/15/0007, verwiesen. Der Verwaltungsgerichtshof hob in beiden Fällen das jeweilige Erkenntnis des Bundesfinanzgerichts als inhaltlich rechtwidrig auf. Im erstgenannten Erkenntnis sprach der Verwaltungsgerichtshof aus, dass für die Anerkennung des Betriebes gewerblicher Art entscheidend sein wird, ob diesem Einnahmen zuzuordnen sind. 3 Im fortgesetzten Verfahren wies das Bundesfinanzgericht die Beschwerde des Revisionswerbers als unbegründet ab und hob den angefochtenen Bescheid auf. Es sprach aus, dass eine Veranlagung zur Körperschaftsteuer 2016 unterbleibt. Die Revision wurde nicht zugelassen. 4 Es stellte fest, dass die Trägerkörperschaft nach außen als Errichter des Radweges X mit einem Auftragsvolumen von über 23 Mio. € auftrete, die Pflicht zur Erhaltung des Radweges gegenüber den betroffenen Grundeigentümern wahrnehme und Wegehalter im Sinn des § 1319a ABGB für den Radweg sei. Der Radweg habe sich im Jahr 2016 im Planungsstadium befunden. Bis Ende 2022 seien diverse Teilstrecken fertig gestellt worden. Der Radweg stehe der Allgemeinheit zur Nutzung zur Verfügung; die Nutzung durch Kfz sei ausgeschlossen. Die fertiggestellten Abschnitte des Radweges würden tatsächlich von Radfahrern und Fußgängern genutzt. Die Trägerkörperschaft unterhalte in dem Gebiet mehrere Parkplätze, die zum Abstellen von Pkws gegen Entrichtung einer Parkgebühr zur Verfügung stünden. Die Parkgebühr sei entsprechend den auf den Parkplätzen kundgemachten Einstellbedingungen durch Bezahlung an Parkscheinautomaten an die Trägerkörperschaft zu entrichten. Die Parkplätze befänden sich am Areal „KA“ (zwei baulic",KStG 1988 §1 Abs2 Z2; KStG 1988 §2; KStG 1988 §2 Abs1
JWR_1999150072_20031030X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende GmbH (im Folgenden: Beschwerdeführerin) schloss am 14. Jänner 1986 (mit Wirkung vom 1. Juli 1985) mit dem Land S (im Folgenden: Bestandgeberin) über die rund 3.800 m2 großen Liegenschaften EZ 84 und EZ 594, KG L, (im Folgenden: Liegenschaft) einen Bestandvertrag auf unbestimmte Zeit ab, wobei sie auf die Ausübung ihres Kündigungsrechtes innerhalb der ersten zehn Jahre verzichtete. Es wurde vereinbart, dass der Bestandgeber ua zur Auflösung des Bestandverhältnisses berechtigt ist, wenn die Bestandnehmerin die Produktion in dieser Betriebsstätte dauernd einstellt, die Bestandliegenschaft ohne Zustimmung des Bestandgebers weitervermietet, dem Bestandgeber die Beschäftigung von 30 sozialversicherungsgemeldeten Arbeitskräften im Jahresdurchschnitt für die Dauer des Bestandverhältnisses nicht nachweist oder eine Zwangsvollstreckung gegen die Bestandnehmerin eingeleitet wird. Als Bestandzins wurde in den ersten beiden Jahren halbjährlich S 115.000, ab dem dritten Bestandjahr halbjährlich rund S 232.000 vereinbart. Am gleichen Tag wurde von denselben Parteien ein ""Optionsvertrag"" abgeschlossen, in welchem der Beschwerdeführerin das Recht eingeräumt wurde, die Bestandliegenschaft entsprechend dem im ""Optionsvertrag"" enthaltenen Kaufvertrag zu erwerben (Punkt A). Als Kaufpreis waren bei Erwerb nach dem zehnten Bestandjahr rund S 850.000 vereinbart. Dieser sei bei Abschluss des Kaufvertrages bar und abzugsfrei an die Verkäuferin zu leisten. Punkt B des ""Optionsvertrages"" lautet: ""1. Der sub. A angeführte Kaufvertrag gilt als abgeschlossen, sobald die eingeschriebene Erklärung der (Beschwerdeführerin), diese Option auszuüben, beim Bestandgeber einlangt. 2. Die Ausübung des Optionsrechtes kann auch von einer der Käuferin angeschlossenen rechtsfähigen Handelsgesellschaft, einem Gesellschafter der Käuferin persönlich oder einem Erben des Gesellschafters im Einvernehmen mit der Verkäuferin erfolgen. 3. Diese Erklärung zur Ausübung des Op",; EStG 1988 §27 Abs1 Z1; EStG 1988 §93; GmbHG §15; GmbHG §18 Abs1; KStG 1988 §8 Abs2
JWR_2000130222_20050309X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende Partei ist eine Aktiengesellschaft, von deren Eigentümerstruktur zu Beginn der Ausführungen der Begründung des angefochtenen Bescheides folgende Darstellung gegeben wird: ""Die Berufungswerberin (Bw.), deren Satzung am 31. Jänner 1984 festgestellt wurde, ist eine 100 %ige Tochtergesellschaft der 'A. Ges.m.b.H.' (keine wirtschaftliche Betätigung). Deren Anteile werden vollständig von der Firma 'T. Ges.m.b.H.' (ebenfalls keine wirtschaftliche Betätigung) gehalten. Die 'T. Ges.m.b.H.' ist wiederum Alleingesellschafterin der Bw. Die Bw. ist somit Bestandteil einer Ringbeteiligung, wobei der inzwischen verstorbene Hans Dieter S. (unter anderem Vorstand der Bw. bis Jänner 1989) sowie seine geschiedene Gattin Ingrid S. (ab 4. Jänner 1989 Vorstand der Bw.) als die dahinter stehenden Personen zu betrachten sind."" ""Die Berufungswerberin (Bw.), deren Satzung am 31. Jänner 1984 festgestellt wurde, ist eine 100 %ige Tochtergesellschaft der 'A. Ges.m.b.H.' (keine wirtschaftliche Betätigung). Deren Anteile werden vollständig von der Firma 'T. Ges.m.b.H.' (ebenfalls keine wirtschaftliche Betätigung) gehalten. Die 'T. Ges.m.b.H.' ist wiederum Alleingesellschafterin der Bw. Die Bw. ist somit Bestandteil einer Ringbeteiligung, wobei der inzwischen verstorbene Hans Dieter Sitzung (unter anderem Vorstand der Bw. bis Jänner 1989) sowie seine geschiedene Gattin Ingrid Sitzung (ab 4. Jänner 1989 Vorstand der Bw.) als die dahinter stehenden Personen zu betrachten sind."" Anlass und Streitgegenstand des Beschwerdefalles bildet die Beurteilung der Auswirkungen eines Vertrages, den die von der belangten Behörde als ""dahinter stehende Person"" bezeichnete Ingrid S. am 15. Oktober 1984 mit der beschwerdeführenden Gesellschaft abgeschlossen hatte. Ingrid S. hatte mit diesem Vertrag der beschwerdeführenden Gesellschaft eine ihr gehörende, in Wien gelegene Liegenschaft zu einem Preis verkauft, über welchen im Vertrag Folgendes bestimmt worden war: Anlass und Streitgegenstand de",; KStG 1988 §8 Abs2
JWR_2012130060_20150916X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende GmbH mit Geschäftsleitung und Sitz in Deutschland ist wie ihre österreichische Muttergesellschaft Mitglied einer Unternehmensgruppe mit ihrer österreichischen Großmutter als Gruppenträger. Sie erzielt aus der Beteiligung an einer KG Einkünfte (ausschließlich) in Österreich, von denen unstrittig ist, dass sie gemäß § 21 Abs. 1 KStG 1988 in Verbindung mit § 98 Abs. 1 Z 3 dritter Teilstrich EStG 1988 als Einkünfte aus Gewerbebetrieb im Zusammenhang mit unbeweglichem Vermögen im Inland der beschränkten Steuerpflicht unterliegen würden. Die beschwerdeführende GmbH mit Geschäftsleitung und Sitz in Deutschland ist wie ihre österreichische Muttergesellschaft Mitglied einer Unternehmensgruppe mit ihrer österreichischen Großmutter als Gruppenträger. Sie erzielt aus der Beteiligung an einer KG Einkünfte (ausschließlich) in Österreich, von denen unstrittig ist, dass sie gemäß Paragraph 21, Absatz eins, KStG 1988 in Verbindung mit Paragraph 98, Absatz eins, Ziffer 3, dritter Teilstrich EStG 1988 als Einkünfte aus Gewerbebetrieb im Zusammenhang mit unbeweglichem Vermögen im Inland der beschränkten Steuerpflicht unterliegen würden. In ihrer Körperschaftsteuererklärung für das Jahr 2009 machte die beschwerdeführende Partei geltend, diese von ihr als ausländischem Gruppenmitglied im Inland erzielten Einkünfte von rund 300.000 EUR seien ihrer (österreichischen) Muttergesellschaft als übergeordnetem Gruppenmitglied zuzurechnen. Das Finanzamt folgte dieser Auffassung nicht und erließ einen Körperschaftsteuerbescheid, mit dem es die Einkünfte als Einkünfte der beschwerdeführenden Partei im Rahmen der beschränkten Körperschaftsteuerpflicht erfasste. Es berief sich dazu auf Rz 423 der Körperschaftsteuerrichtlinien 2001 in der Fassung des Wartungserlasses 2007 (vgl. jetzt Rz 1078 der Körperschaftsteuerrichtlinien 2013). Die inländischen Ergebnisse eines ausländischen Gruppenmitgliedes (d.h. hier: der beschwerdeführenden GmbH) fließen danach nur über dessen Gesamterg",; 62007CJ0418 Papillon VORAB; 62008CJ0337 X Holding VORAB; 62011CJ0018 Philips Electronics UK VORAB; 62013CJ0039 SCA Group Holding VORAB; KStG 1966 §9 Abs6 Z6; KStG 1988 §9 Abs6
JWR_1999150223_20021126X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Ing. S war zu 25 % an der Beschwerdeführerin beteiligt und deren Geschäftsführer. Im Zuge einer den Zeitraum 1990 bis 1993 umfassenden Buch- und Betriebsprüfung gelangte der Prüfer zur Auffassung, die Beschwerdeführerin habe zu Unrecht eine Pensionsrückstellung für die Ing. S erteilte Pensionszusage gebildet. Die Pensionszusage halte einem Fremdvergleich nicht stand. Gegen die Bescheide betreffend Körperschaft- und Gewerbesteuer 1990 bis 1993, mit welchen sich das Finanzamt der Ansicht des Prüfers anschloss, brachte die Beschwerdeführerin Berufung ein. Das Finanzamt sei davon ausgegangen, dass die Rückstellung ein Mehrfaches des Eigenkapitals der Beschwerdeführerin betragen habe. Diese Feststellung sei unrichtig, weil auch die Bilanzpositionen Bilanzgewinn und Rücklagen zum Eigenkapital zählten. Das Finanzamt habe sich darauf gestützt, dass von einem ""Erdienen"" der Firmenpension keine Rede sein könne, wenn die Pension nach relativ kurzer Dienstzeit gewährt werde. Die Beschwerdeführerin verweise darauf, dass Ing. S am 26. Juni 1947 geboren sei. Im Zeitpunkt des Abschlusses des Anstellungsvertrages als Geschäftsführer (31. März 1989) sei er 42 Jahre alt gewesen. Die entsprechende Regelungen im Anstellungsvertrag laute: ""Nach Beendigung des Dienstverhältnisses steht dem Geschäftsführer eine Firmenpension zu. Die Höhe der Firmenpension wird nach dem Geschäftsführergehalt anteilig berechnet. Die Berechnungsgrundlage bildet ein Vertragsverhältnis von mindestens 12 Jahren, wobei bei vorzeitiger Auflösung des Vertragsverhältnisses die Firmenpension aliquot vom Geschäftsführergehalt ausbezahlt wird. Ein Dienstjahr ist daher 8,33 %"". Sohin stehe die volle Firmenpension erst nach einer Dienstzeit von 12 Jahren zu. Unter der erwähnten ""vorzeitigen Auflösung des Vertragsverhältnisses"" sei nicht eine normale Kündigung gemeint; aus § 7 Abs. 2 des Anstellungsvertrages ergebe sich vielmehr, dass darunter nur Auflösungen aus wichtigem Grund gemeint seien, wie etwa solche auf Grund d",; KStG 1988 §8 Abs2
JWR_1996130077_20011128X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende GesmbH, deren Betriebsgegenstand laut Gesellschaftsvertrag unter anderem im Erwerb und in der Verwaltung von bebauten und unbebauten Grundstücken sowie Bestandrechten bestand, verfügte im Streitzeitraum über Liegenschaftsbesitz. Als Alleingesellschafter und einziger Geschäftsführer der Beschwerdeführerin war im Streitzeitraum Rechtsanwalt Dr. F. tätig. Eine für den Zeitraum 1985 bis 1988 durchgeführte Betriebsprüfung führte u.a. zur Feststellung des Prüfers, dass die Beschwerdeführerin durch Kaufvertrag vom 30. Juli 1987 die Eigentumswohnung S-Straße 47 TOP 3 gegen Barzahlung von S 440.000,- - an G.J. veräußert habe. Die Käuferin habe gemäß Niederschrift vom 8. März 1991 u.a. zu Protokoll gegeben, dass sie den Kaufpreis durch Übergabe eines Barschecks in Höhe von S 440.000,-- an Dr. F. entrichtet habe. Der angeführte Vorgang sei bis Beginn der Betriebsprüfung im Rechenwerk der Beschwerdeführerin nicht erfasst worden. Die bis dahin nicht verbuchten Erlöse in Höhe von S 440.000,-- seien außerbilanzmäßig dem Betriebsergebnis 1987 zugerechnet worden und würden infolge Zufließens an den Gesellschafter-Geschäftsführer Dr. F. als Vermögensvorteil, der an einen der Gesellschaft nicht nahe stehenden Fremden nicht gewährt worden wäre, eine verdeckte Gewinnausschüttung an diesen darstellen. Weiters habe die Beschwerdeführerin durch Kaufvertrag vom 22. November 1988 die Eigentumswohnung S-Straße 47 TOP 8 gegen Bezahlung von S 400.000,-- an G.M. veräußert. Die Übergabe des Kaufobjektes sei mit Vertragsunterfertigung erfolgt. Die Bezahlung des Kaufpreises sei durch Überweisung auf das Konto (Bankverbindung) Kanzleigemeinschaft Dr. E./Dr. F. am 7. Dezember 1988 erfolgt. Der angeführte Vorgang sei ebenfalls bis Beginn der Betriebsprüfung im Rechenwerk der Beschwerdeführerin nicht erfasst worden. Die bisher nicht verbuchten Erlöse in Höhe von S 400.000,-- seien außerbilanzmäßig dem Betriebsergebnis 1988 zugerechnet worden. Infolge Zufließens an den Gesellscha",; EStG 1972 §93 Abs1 Z1 idF 1987/312; EStG 1972 §93 Abs2; KStG 1966 §8 Abs1
