id,instruction,input,output
JWR_2001160551_20020228X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit einem am 15. Jänner 1997 abgeschlossenen Kaufvertrag erwarb die Beschwerdeführerin von der Marktgemeinde Finkenstein zwei Liegenschaften um einen Kaufpreis von S 2,8 Mio zuzüglich einer Investitionsverpflichtung im Ausmaß von S 2,148.800,-- plus 20 % Umsatzsteuer. Die Punkte VI. und IX. des Vertrages lauten: Die Punkte römisch sechs. und römisch neun. des Vertrages lauten: ""VI. Übergabszeitpunkt Die Übergabe und Übernahme des Kaufobjektes in den tatsächlichen Besitz und Genuss des Käufers erfolgt vereinbarungsgemäß mit Ablauf des 20. (zwanzigsten) November 1996 (eintausendneunhundertsechsundneunzig). Nutzen und Vorteil sowie Last und Gefahr am Vertragsgegenstand gehen daher ab 21. (einundzwanzigsten) November 1996 (eintausendneunhundertsechsundneunzig) für Rechnung des Erwerbers. Die mit dem Besitz des Kaufobjektes verbundenen Steuern und öffentlichen Abgaben oder sonstigen Gebühren hat der Käufer ab 21. (einundzwanzigsten) November 1996 (eintausendneunhundertsechsundneunzig) als Stichtag zu entrichten. ... IX. Rechtswirksamkeit - Genehmigungen römisch neun. Rechtswirksamkeit - Genehmigungen Dieser Kaufvertrag bedarf zu seiner Rechtswirksamkeit der Genehmigung durch die Grundverkehrskommission. Diesem Kaufvertrag liegt der Gemeinderatsbeschluss der Marktgemeinde Finkenstein vom 31.05.1996 zu Grunde."" Mit Grunderwerbsteuerbescheid vom 11. April 1997 schrieb das Finanzamt für Gebühren und Verkehrsteuern in Klagenfurt der Beschwerdeführerin ausgehend von einer Bemessungsgrundlage von insgesamt S 5,658.560,-- Grunderwerbsteuer vor, welche Vorschreibung nach Ergehen einer abweislichen Berufungsvorentscheidung über die dagegen erhobene Berufung in Rechtskraft erwuchs. Mit Antrag vom 28. März 2000 begehrte die Beschwerdeführerin gemäß § 17 GrEStG die Herabsetzung der Steuer mit dem Vorbringen, die Marktgemeinde Finkenstein als Verkäuferin habe mit Schreiben vom 16. März 2000 auf die Durchführung der vereinbarten Investitionen (im Ausmaß von S 2,148.800,-- zuzüglich 20",; GrEStG 1955 §17 Abs3 Z1; GrEStG 1955 §8 Abs2
JWR_2001160018_20010315X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Aus der Beschwerdeschrift und der vorgelegten Ausfertigung des angefochtenen Bescheides ergibt sich übereinstimmend, dass die Beschwerdeführerin mit einem Kaufvertrag vom 7. Juli 1998 eine Liegenschaft um den Kaufpreis von S 90,000.000,-- zuzüglich 20 % Umsatzsteuer erworben hat. Das Finanzamt für Gebühren und Verkehrsteuern in Linz schrieb für diesen Vorgang Grunderwerbsteuer von einer Bemessungsgrundlage vor, in die der Umsatzsteuerbetrag einbezogen wurde. Die dagegen von der Beschwerdeführerin erhobene Berufung wurde von der belangten Behörde unter Hinweis auf die ständige Rechtsprechung des Verwaltungsgerichtshofes als unbegründet abgewiesen. Die Behandlung der gegen diesen Bescheid erhobenen Beschwerde wurde vom Verfassungsgerichtshof mit Beschluss vom 27. November 2000, B 24/00, abgelehnt. In der Begründung dieses Beschlusses verwies der Verfassungsgerichtshof insbesondere auf die unterschiedliche Stellung von Unternehmern und privaten Verkäufern sowie den Umstand, dass die Höhe der Bemessungsgrundlage immer vom Kalkül des auf das Einverständnis des Erwerbers angewiesenen Verkäufers abhängt und dieser auch im Fall der Umsatzsteuerfreiheit gegebenenfalls die dann ihn belastende Vorsteuer im Kaufpreis berücksichtigen müsste. Vor dem Verwaltungsgerichtshof, an den die Beschwerde vom Verfassungsgerichtshof mit dem vorgenannten Beschluss abgetreten wurde, erachtet sich die Beschwerdeführerin dadurch in ihren Rechten verletzt, dass die Bemessungsgrundlage für die Grunderwerbsteuer nicht mit S 90,000.000,-- bestimmt wurde. Der Verwaltungsgerichtshof hat in einem gemäß § 12 Abs 1 Z 2 VwGG gebildeten Senat erwogen: Der Verwaltungsgerichtshof hat in einem gemäß Paragraph 12, Absatz eins, Ziffer 2, VwGG gebildeten Senat erwogen: Gemäß § 5 Abs 1 Z 1 GrEStG 1987 ist Gegenleistung bei einem Kauf der Kaufpreis einschließlich der vom Käufer übernommenen sonstigen Leistungen. Nach ständiger Rechtsprechung des Verwaltungsgerichtshofes ist der Begriff der Gegenleistung im Grun",; 31977L0388 Umsatzsteuer-RL 06te Art33; 61990CJ0347 Aldo Bozzi VORAB; 61991CJ0208 Raymond Beaulande VORAB; BAO §21 Abs1; GrEStG 1987; GrEStG 1987 §3 Z2; GrEStG 1987 §4; GrEStG 1987 §4 Abs1; GrEStG 1987 §5; UStG 1994; VwRallg
JWR_2011160087_20130318X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Dr. T.S. schloss am 1. August 2005 als Übergeberin einen ""Übergabsvertrag"" mit ihrem Sohn, K.P, mit folgendem auszugsweise wiedergegebenem Inhalt: ""I. Vertragsgegenstand Die Übergeberin ist Eigentümerin folgender Liegenschaften (Forstgut (Z)): (…) II. Übergabe römisch zwei. Übergabe Die Übergeberin übergibt ihre zu Punkt I. genannten Liegenschaften samt allem rechtlichen und tatsächlichen - insbesondere betrieblichen - Zubehör jedoch mit Ausnahme der in der Jahresschlussbilanz zum 31.12.2004 Buchwert von EUR 52.345,- Die Übergeberin übergibt ihre zu Punkt römisch eins. genannten Liegenschaften samt allem rechtlichen und tatsächlichen - insbesondere betrieblichen - Zubehör jedoch mit Ausnahme der in der Jahresschlussbilanz zum 31.12.2004 Buchwert von EUR 52.345,- ausgewiesenen Wertpapiere - zum Übergabsstichtag unter den Beschränkungen (insbesondere IV. und V.) und zu den Bedingungen dieses Vertrages dem Übernehmer, der sie hiermit übernimmt. III. Gewährleistung ausgewiesenen Wertpapiere - zum Übergabsstichtag unter den Beschränkungen (insbesondere römisch vier. und römisch fünf.) und zu den Bedingungen dieses Vertrages dem Übernehmer, der sie hiermit übernimmt. römisch drei. Gewährleistung (…..) IV. Fruchtgenußrechtvorbehalt, Haftung, Erhaltung römisch vier. Fruchtgenußrechtvorbehalt, Haftung, Erhaltung 1. Fruchtgenussvorbehalt An sämtlichen übergebenen Liegenschaften und Rechten, insbesondere am übergebenen Forstbetrieb, behält sich die Übergeberin das uneingeschränkte, lebenslängliche und höchstpersönliche Recht mit Zustimmung des Übernehmers der Ausübung nach übertragbare - Recht der Fruchtnießung gemäß der §§509 ff ABGB vor, welches noch dergestalt erweitert wird, dass auch insbesondere auf die übergebenen Liegenschaften entfallende Erlöse aus a) allfälligen forstlichen Kalamitätsnutzungen aber auch aus Überschlägerungen, b) Zuwendungen der öffentlichen Hand im Zusammenhang mit der Führung des Forstbetriebes, c) Litera c Versicherungsentschädigungen, d) Litera",; ABGB §509; GrEStG 1987 §1 Abs1; GrEStG 1987 §1 Abs2
JWR_2003160133_20031204X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit einem Vorgang vom 26. Mai 1987 erwarb die Beschwerdeführerin eine Liegenschaft mit einem darauf befindlichen Reihenhaus. Für diesen Erwerbsvorgang wurde zunächst die Grunderwerbsteuerbefreiung iS des § 4 Abs 1 Z 2 lit b GrEStG 1955 in Anspruch genommen. Mit einem Vorgang vom 26. Mai 1987 erwarb die Beschwerdeführerin eine Liegenschaft mit einem darauf befindlichen Reihenhaus. Für diesen Erwerbsvorgang wurde zunächst die Grunderwerbsteuerbefreiung iS des Paragraph 4, Absatz eins, Ziffer 2, Litera b, GrEStG 1955 in Anspruch genommen. Anlässlich einer abgabenbehördlichen Erhebung wurde am 6. August 1996 festgestellt, dass Erdgeschoß und Obergeschoß des Reihenhauses zusammen eine Nutzfläche von 121,45 m2 aufwiesen. Im Keller sei ""bereits vor einigen Jahren"" ein Sanitärraum mit WC, Dusche und Waschküche eingerichtet worden. Die entsprechenden Anschlüsse seien bereits bei der Übernahme des Hauses vorhanden gewesen. Unter Einbeziehung dieser Flächen betrage die gesamte Nutzfläche des Hauses 149,55 m2. Der Niederschrift über die Erhebung waren Kopien von Teilen eines Bauplanes angeschlossen. Nach der Kopie des Deckblattes wurde der vom Verfasser mit ""Polierplan"" bezeichnete Plan für ein ""Reihenhaus D 20-23"" am 8. Juli 1985 erstellt und am 23. April 1986 ""vervollständigt"". Nach einem handschriftlichen Vermerk wurde der Plan am 27. November 1986 als ""Auswechslungsplan"" baubehördlich genehmigt. In den das Kellergeschoß betreffenden Planteilen wurden offensichtlich vom Prüfungsorgan handschriftliche Vermerke wie ""Sanitär"" und ""WC"" vorgenommen. In den Akten erliegt weiters die Kopie eines Teiles einer von der Baubehörde aufgenommenen Niederschrift vom 27. November 1986 über das Ansuchen auf Erteilung der Benützungsbewilligung für 40 Reihenhäuser. Darin ist bei einem ""Reihenhaus D 27 K. (= Beschwerdeführerin)"" vermerkt: ""Auswechslungsplan"" Mit Bescheid des Finanzamtes für Gebühren und Verkehrsteuern in Linz vom 18. Februar 1998 wurde der Beschwerdeführerin Grunderwerbsteuer",; GrEStG 1955 §4 Abs1 Z2 litb; WFG 1984 §2 Z7
JWR_2008160170_20100908X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Beschwerdeführerin wurde auf Grund einer Spaltung am 26. November 2003 in das Firmenbuch des HG W eingetragen. Mit Telefaxnachricht vom 8. Jänner 2004 wurden die für die Grunderwerbsteuer maßgeblichen Umstände im Zusammenhang mit der Mitteilung der Selbstberechnung durch den Notar Dr. M beim Finanzamt für Gebühren und Verkehrsteuern in Wien (im folgenden kurz: Finanzamt) eingereicht, wobei sich der genannte Notar weder als Bevollmächtigter der Beschwerdeführerin bezeichnete noch sich auf eine ihm dazu erteilte Vollmacht berief. Datiert mit 18. Mai 2004 richtete das Finanzamt an die Beschwerdeführerin einen Grunderwerbsteuerbescheid, womit gemäß § 7 Z. 3 GrEStG ausgehend von einer Gegenleistung von EUR 309.500,04 Grunderwerbsteuer in der Höhe von 3,5 % (= EUR 10.832,50) mit der Begründung angefordert wurde, die steuerliche Begünstigung (nämlich die Berechnung vom zweifachen Einheitswert) sei hier nicht anwendbar. Datiert mit 18. Mai 2004 richtete das Finanzamt an die Beschwerdeführerin einen Grunderwerbsteuerbescheid, womit gemäß Paragraph 7, Ziffer 3, GrEStG ausgehend von einer Gegenleistung von EUR 309.500,04 Grunderwerbsteuer in der Höhe von 3,5 % (= EUR 10.832,50) mit der Begründung angefordert wurde, die steuerliche Begünstigung (nämlich die Berechnung vom zweifachen Einheitswert) sei hier nicht anwendbar. Ein Zustellnachweis über die Zustellung dieses Bescheides findet sich im Akt nicht; die Zustellung wurde vielmehr ohne Zustellnachweis durchgeführt. Am 4. August 2004 langte beim Finanzamt eine Eingabe der damaligen steuerlichen Vertreterin der Beschwerdeführerin ein, womit eine an sie am 2. Dezember 2003 erteilte Vollmacht vorgelegt und um Übermittlung des zur Buchungsmitteilung I (Erfassungsnummer 238624/2003) gehörigen Bescheides per Fax ersucht wurde. Am 4. August 2004 langte beim Finanzamt eine Eingabe der damaligen steuerlichen Vertreterin der Beschwerdeführerin ein, womit eine an sie am 2. Dezember 2003 erteilte Vollmacht vorgelegt und um Übermittl",; GrEStG 1987 §11 Abs1
JWR_2010160296_20140626X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Mitbeteiligte und seine damalige Ehefrau schlossen am 15. Dezember 2006 einen als ""Scheidungsvergleich"" bezeichneten Vertrag in Form eines Notariatsaktes, dessen maßgebliche Punkte (auszugsweise) lauten: "" Sechstens : Die Vertragsparteien sind auf Grund des Übergabsvertrages vom ersten Dezember zweitausend, 01.12.2000, je zur Hälfte grundbücherliche Eigentümer der Liegenschaft im Grundbuch des Bezirksgerichtes S Einlagezahl X mit Grundstücken im Gesamtausmaß von derzeit 30 ha 78 a 18 m2. ""Sechstens: Die Vertragsparteien sind auf Grund des Übergabsvertrages vom ersten Dezember zweitausend, 01.12.2000, je zur Hälfte grundbücherliche Eigentümer der Liegenschaft im Grundbuch des Bezirksgerichtes S Einlagezahl römisch zehn mit Grundstücken im Gesamtausmaß von derzeit 30 ha 78 a 18 m2. Siebentens : Frau RK übergibt hiemit und Herr EK übernimmt hiemit den der Ersteren gehörigen im vorstehenden Vertragspunkt näher beschriebenen Hälfteanteil der Liegenschaft ... samt dem darauf errichteten landwirtschaftlichen Anwesen samt allem was mit diesem Liegenschaftsanteil erd-, mauer-, niet- oder nagelfest verbunden ist oder sonst ein tatsächliches oder rechtliches Zubehör zu demselben bildet sowie mit dem gesamten lebenden und toten landwirtschaftlichen Inventar .... Ausdrücklich mitübergeben und mitübernommen wird der Traktor Marke Fiat .... Achtens : Als Ausgleichszahlung für die vorstehend angeführte Liegenschaftsübergabe verpflichtet sich Herr EK seiner Ehegattin Frau RK einen baren Geldbetrag in der Höhe von insgesamt EUR 140.000,--, in Worten: Euro einhundertvierzigtausend, auszubezahlen. ... Neuntens : Ob der Liegenschaft ... haftet in C- Laufnummer neun a auf Grund des Übergabsvertrages vom 01.12.2000 das Pfandrecht für die Pflichtteilsforderung des Herrn KK, geboren am einundzwanzigsten Juli eintausendneunhundertsechzig, 21.07.1960, in der Höhe von S 100.000,-- ... aus. Die diesem Pfandrecht zugrunde liegende Pflichtteilsforderung ist derzeit noch offen und verpflicht",; EheG §55a Abs2; GrEStG 1987 §1 Abs1 Z1; GrEStG 1987 §4 Abs1; GrEStG 1987 §7 Z1; GrEStG 1987 §8 Abs1; GrEStG 1987 §8 Abs2
JWR_2002160228_20030123X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit ""Abtretungs- und Treuhandvertrag"" vom 16. Oktober 2000 trat die beschwerdeführende GmbH ihren Geschäftsanteil an der S GmbH entsprechend einer zur Gänze geleisteten Stammeinlage von S 80.000,-- an Margareta S. mit der von der übernehmenden Gesellschafterin erteilten Weisung ab, den Geschäftsanteil künftighin auf Rechnung der übernehmenden Gesellschafterin, sohin auf fremde Rechnung zu besitzen und zu verwalten. Mit ""Abtretungs- und Treuhandvertrag"" vom 16. Oktober 2000 trat die beschwerdeführende GmbH ihren Geschäftsanteil an der S GmbH entsprechend einer zur Gänze geleisteten Stammeinlage von S 80.000,-- an Margareta Sitzung mit der von der übernehmenden Gesellschafterin erteilten Weisung ab, den Geschäftsanteil künftighin auf Rechnung der übernehmenden Gesellschafterin, sohin auf fremde Rechnung zu besitzen und zu verwalten. Die S. E. GmbH war zum angeführten Zeitpunkt Gesellschafterin der S. GmbH, und zwar mit dem weiteren Geschäftsanteil entsprechend einer zur Gänze geleisteten Stammeinlage von S 7,920.000,--. Die Sitzung E. GmbH war zum angeführten Zeitpunkt Gesellschafterin der Sitzung , GmbH, und zwar mit dem weiteren Geschäftsanteil entsprechend einer zur Gänze geleisteten Stammeinlage von S 7,920.000,--. Mit Spaltungs-, Einbringungs- und Sacheinlagevertrag vom 23. Oktober 2000 spaltete die S.E. GmbH ihren Geschäftsanteil an der S. GmbH als Gesamtsache gemäß Art VI UmgrStG in Form einer Steuerspaltung nach § 38a Abs 3 Z 2 Spaltungsgesetz ab und brachte diesen nach Art III UmgrStG in die Beschwerdeführerin ein. Mit Spaltungs-, Einbringungs- und Sacheinlagevertrag vom 23. Oktober 2000 spaltete die S.E. GmbH ihren Geschäftsanteil an der Sitzung GmbH als Gesamtsache gemäß Artikel römisch sechs, UmgrStG in Form einer Steuerspaltung nach Paragraph 38 a, Absatz 3, Ziffer 2, Spaltungsgesetz ab und brachte diesen nach Artikel römisch drei, UmgrStG in die Beschwerdeführerin ein. In der Folge wurde vom Finanzamt für Gebühren und Verkehrsteuern in Wien von Amts weg",; BAO §24 Abs1 litb; BAO §24 Abs1 litc; GrEStG 1955 §1 Abs3 Z1; GrEStG 1987 §1 Abs3 Z1; VwRallg
JWR_2020160018_20220315L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Mit dem angefochtenen Erkenntnis wies das Bundesfinanzgericht die Beschwerde der Revisionswerberin gegen die mit Bescheid des (damaligen) Finanzamtes für Gebühren, Verkehrsteuern und Glücksspiel (nunmehr Finanzamt Österreich) ausgesprochene Abweisung des Antrags auf Festsetzung gemäß § 201 BAO und Rückzahlung von Grunderwerbsteuer gemäß § 279 BAO als unbegründet ab und sprach aus, dass eine Revision an den Verwaltungsgerichtshof nach Art. 133 Abs. 4 B-VG nicht zulässig sei. Mit dem angefochtenen Erkenntnis wies das Bundesfinanzgericht die Beschwerde der Revisionswerberin gegen die mit Bescheid des (damaligen) Finanzamtes für Gebühren, Verkehrsteuern und Glücksspiel (nunmehr Finanzamt Österreich) ausgesprochene Abweisung des Antrags auf Festsetzung gemäß Paragraph 201, BAO und Rückzahlung von Grunderwerbsteuer gemäß Paragraph 279, BAO als unbegründet ab und sprach aus, dass eine Revision an den Verwaltungsgerichtshof nach Artikel 133, Absatz 4, B-VG nicht zulässig sei. 2 Das Bundesfinanzgericht stellte zusammengefasst fest, die Revisionswerberin habe im Juni 2018 von der S-GmbH (Verkäuferin) eine mit einem Hotel bebaute Liegenschaft - die bis zur Veräußerung von der Verkäuferin aufgrund eines Leasingvertrages an die SB-GmbH (Leasingnehmerin) überlassen worden sei - entgeltlich erworben. Parallel zum Liegenschaftskaufvertrag sei zwischen der Leasingnehmerin und weiteren Gesellschaften „im Umfeld der Leasingnehmerin“ auf der einen Seite und der Revisionswerberin auf der anderen Seite eine „Auflösungsvereinbarung“ zwecks Beendigung des Leasingvertrages abgeschlossen worden, wobei die Revisionswerberin für diese Beendigung eine weitere Zahlung geleistet habe. 3 Diese beiden, am selben Tag unterfertigten Vereinbarungen - der Liegenschaftskaufvertrag und die Auflösungsvereinbarung - seien u.a. aufgrund der wechselseitigen Bezugnahme in unmittelbarem innerem und zeitlichem Zusammenhang miteinander gestanden. Es sei in beiden Vereinbarungen auf ein gemeinsam",BAO §21; GrEStG 1987 §4; GrEStG 1987 §5; GrEStG 1987 §5 Abs1; GrEStG 1987 §5 Abs1 Z1
JWR_2002160125_20020718X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Aus den Beschwerdeschriften und den ihnen angeschlossenen Ausfertigungen der beiden angefochtenen Bescheide ergibt sich folgender unstrittige Sachverhalt: Mit Übergabsvertrag vom 20. Dezember 2000 übertrug Herr Dr. R, geboren am 28. April 1935, seinen Töchtern N und S eine Vielzahl von Liegenschaften und Liegenschaftsanteilen. In Punkt Drittens des Vertrages behält sich der Übergeber das unentgeltliche Fruchtgenussrecht an den vertragsgegenständlichen Objekten vor. Weiters bedingt sich der Übergeber nach seinem Ableben für seine Gattin, Frau R, geboren am 29. Oktober 1947, auf deren Lebensdauer das unentgeltliche Fruchtgenussrecht an sämtlichen vertragsgegenständlichen Liegenschaften und Liegenschaftsanteilen dergestalt aus, dass die Fruchtgenussberechtigte 80 % des Ertrages sämtlicher Vertragsobjekte zu erhalten hat. Das Fruchtgenussrecht wurde von den Vertragsparteien mit jährlich S 2,713.670,- (entspricht EUR 197.210,09) bewertet. Das Finanzamt für Gebühren und Verkehrsteuern in Wien erließ in der Folge je einen Grunderwerbsteuerbescheid, wobei unter Zugrundelegung der Bewertungsvorschriften des § 16 BewG entsprechend dem Lebensalter der als Fruchtgenussberechtigten in Aussicht genommenen Regina Levett der 13-fache Vervielfacher angewendet wurde. Das Finanzamt für Gebühren und Verkehrsteuern in Wien erließ in der Folge je einen Grunderwerbsteuerbescheid, wobei unter Zugrundelegung der Bewertungsvorschriften des Paragraph 16, BewG entsprechend dem Lebensalter der als Fruchtgenussberechtigten in Aussicht genommenen Regina Levett der 13-fache Vervielfacher angewendet wurde. Nach Ergehen von Berufungsvorentscheidungen stellten die Beschwerdeführerinnen den Antrag auf Entscheidung durch die Abgabenbehörde zweiter Instanz, wobei sie vorbrachten, es handle sich bei dem Fruchtgenussrecht der R um eine bedingte Gegenleistung, die davon abhänge, dass R den Übergeber (ihren Gatten Dr. R) überlebe. Die belangte Behörde wies die Berufungen (abgesehen von einer teilweisen Sta",; ABGB §696; BewG 1955 §4; GrEStG 1987 §8 Abs2
JWR_2005160276_20060223X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die persönlich haftenden Gesellschafter der beschwerdeführenden Partei, einer OHG, schlossen mit dieser am 11. Februar 2003 folgenden, auszugsweise wiedergegebenen Baurechtsvertrag: "" II. BAURECHTSBESTELLUNG Die Baurechtsbesteller bestellen zu Gunsten der Bauberechtigten an der Liegenschaft in ... mit dem Grundstück Nr. ... im Ausmaß von 506 m2 ein Baurecht im Sinne des Baurechtsgesetzes für die Zeit vom Einlangen des Ansuchens um die Eintragung des Baurechts beim Bezirksgericht ... bis zum 31.12.2054. III. römisch drei. VERPFLICHTUNGEN DER BAUBERECHTIGTEN Die Bauberechtigte ist verpflichtet: a) Auf dem vertragsgegenständlichen Baurechtsgrund insbesondere Dienstnehmerwohnungen entsprechend den vorliegenden Plänen zu errichten, unbeschadet der nach der Tiroler Bauordnung erforderlichen Baubewilligung und das Bauwerk in gutem und bewohnbarem Zustand zu erhalten. b) Für die Benützung des Baurechtsgrundes einen jährlichen Bauzins von EUR 1,-- (in Worten Euro eins) zu entrichten. ... ... V. römisch fünf. ERLÖSCHEN DES BAURECHTES Beim Erlöschen des Baurechtes ist das Baurecht an die Baurechtsbesteller lastenfrei rückzuübertragen. Mit dem Erlöschen des Baurechtes haben ausschließlich die Baurechtsbesteller die Wahl, die Rückgabe der Grundflächen im geräumten Zustande zu verlangen oder die Übernahme der Gebäude in ihr Eigentum, wobei für den Fall der Übernahme der Gebäude durch die Baurechtsbesteller diese Übernahme ohne jedes weitere Entgelt erfolgt."" Mit Bescheid vom 20. März 2003 schrieb das Finanzamt Innsbruck der beschwerdeführenden Partei ausgehend vom Wert des Grundstückes in der Höhe von EUR 59.301,-- die Grunderwerbsteuer mit EUR 2.075,54 vor. In der Begründung heißt es, die Steuer sei vom Einheitswert des Grundstückes zu berechnen, weil eine Gegenleistung nicht vorhanden bzw. nicht zu ermitteln sei. In der gegen diesen Bescheid erhobenen Berufung brachte die Beschwerdeführerin vor, es sei ein ""monatlicher"" Baurechtszins von EUR 1,-- zu entrichten. Dies ergebe e",; BAO §21; BAO §21 Abs1; GrEStG 1987 §2 Abs2 Z1; GrEStG 1987 §4; GrEStG 1987 §4 Abs1; GrEStG 1987 §5; GrEStG 1987 §6 Abs1; GrEStG 1987 §6 Abs1 litb
JWR_2000160094_20030430X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Grundlage der vorliegenden Grunderwerbsteuervorschreibung ist der Kaufvertrag vom 29. Oktober 1998, den die beiden Beschwerdeführer als Käufer mit den Ehegatten J. als Verkäufer bezüglich der Liegenschaft EZ 670, Grundbuch Neudorf, Bezirksgericht Villach, abgeschlossen haben. In diesem Kaufvertrag wird festgehalten, dass ob dieser Liegenschaft diverse Pfandrechte zu Gunsten verschiedener Gläubiger einverleibt seien. Die Gesamtaushaftung der Pfandrechte belaufe sich auf ca. 1,970.000,-- . Die Beschwerdeführer nahmen zur Kenntnis, dass für den 3. November 1998 ein Versteigerungstermin beim Bezirksgericht Villach anberaumt war. Als Kaufpreis wurde ein Betrag in Höhe von S 2,250.000,-- festgelegt, der von den Käufern bis 30. November auf ein bestimmtes Konto einzuzahlen war. Weiters wurde in den Punkten III. und IV. festgelegt: Grundlage der vorliegenden Grunderwerbsteuervorschreibung ist der Kaufvertrag vom 29. Oktober 1998, den die beiden Beschwerdeführer als Käufer mit den Ehegatten J. als Verkäufer bezüglich der Liegenschaft EZ 670, Grundbuch Neudorf, Bezirksgericht Villach, abgeschlossen haben. In diesem Kaufvertrag wird festgehalten, dass ob dieser Liegenschaft diverse Pfandrechte zu Gunsten verschiedener Gläubiger einverleibt seien. Die Gesamtaushaftung der Pfandrechte belaufe sich auf ca. 1,970.000,-- . Die Beschwerdeführer nahmen zur Kenntnis, dass für den 3. November 1998 ein Versteigerungstermin beim Bezirksgericht Villach anberaumt war. Als Kaufpreis wurde ein Betrag in Höhe von S 2,250.000,-- festgelegt, der von den Käufern bis 30. November auf ein bestimmtes Konto einzuzahlen war. Weiters wurde in den Punkten römisch drei. und römisch vier. festgelegt: ""Der Vertragsverfasser und Treuhänder wird von sämtlichen Vertragsteilen unwiderruflich beauftragt, den Kaufpreis in erster Linie für die erforderliche Lastenfreistellung zu verwenden und einen allfälligen Restbetrag, abzüglich Kosten der Lastenfreistellung, erst nach Feststehen des Ausreichens des Kaufprei",; GrEStG 1987 §8 Abs2
JWR_2023130183_20250402L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Im Anschluss an eine beim Revisionswerber durchgeführte Außenprüfung nahm das Finanzamt dessen Einkommensteuerverfahren für das Jahr 2015 wieder auf und setzte die Einkommensteuer neu fest. Im Zuge der Außenprüfung sei u.a. festgestellt worden, dass bei der Ermittlung der Einkünfte aus der Veräußerung einer Eigentumswohnung (im Rahmen der vom Notar durchgeführten Selbstberechnung der Immobilienertragsteuer) diverse Aufwendungen unzulässiger Weise als Anschaffungsnebenkosten geltend gemacht worden seien. 2 Nachdem seine Beschwerde gegen den - nach Wiederaufnahme des Verfahrens neu erlassenen und anschließend gemäß § 293 BAO berichtigten - Einkommensteuerbescheid 2015 zurückgewiesen und sein Antrag auf Wiedereinsetzung in den vorigen Stand abgewiesen worden war, stellte der Revisionswerber einen Antrag gemäß § 299 BAO auf Aufhebung des Einkommensteuerbescheides 2015. Darin brachte er im Wesentlichen vor, trotz Vorhandenseins einer „fixen Vereinbarung“ über den Verkauf einer Eigentumswohnung (zu einem bereits festgelegten Kaufpreis) mit der I GmbH habe er die betreffende Eigentumswohnung zu einem (weit) höheren Kaufpreis an andere Personen veräußert. Damit sei er gegenüber der I GmbH vertragsbrüchig geworden und habe ihr deshalb - nach Abschluss eines außergerichtlichen Vergleichs - einen näher genannten Betrag als Schadenersatz (zwecks Stornierung der Verkaufsvereinbarung) geleistet. Diese Schadenersatzzahlung vermindere aufgrund der wirtschaftlichen Betrachtungsweise den Erlös aus der Veräußerung der Eigentumswohnung (an die anderen Personen). Es handle sich bei dieser Zahlung „eindeutig“ um eine Erlösminderung und nicht um nachträgliche Anschaffungskosten, wie irrtümlich bei der Selbstberechnung der Immobilienertragsteuer angegeben worden sei. Wirtschaftlich betrachtet stelle die Zahlung eine nachträgliche Erlösschmälerung dar und sei daher einnahmenseitig zu berücksichtigen. Sämtliche Nachteile, die dem Veräußerer aus der Veräußerung zukommen würden, müss",EStG 1988 §30 Abs3; GrEStG 1987 §5; VwRallg
